,gene_ids,n_cells,mt,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,highly_variable,means,dispersions,dispersions_norm
RP11-509J21.3,ENSG00000235326,21,False,21,0.0043677203,99.56322795341099,21.0,True,0.06794633053961431,2.9977202701645353,0.6552985
GLIS3,ENSG00000107249,1190,False,1190,0.30740434,75.2495840266223,1478.0,True,1.6611200882705397,3.219162299701853,1.5703338
SPATA6L,ENSG00000106686,53,False,53,0.011231281,98.89767054908486,54.0,True,0.13204336944182302,2.9907219520434016,0.6357879
JAK2,ENSG00000096968,1218,False,1218,0.38685524,74.66722129783693,1860.0,True,1.8102181166298896,3.1054101293452954,1.1091373
CD274,ENSG00000120217,1507,False,1507,0.60981697,68.65640599001664,2932.0,True,2.258673301537298,3.423499273312996,2.0938973
PDCD1LG2,ENSG00000197646,646,False,646,0.18240432,86.56405990016638,877.0,True,1.1621560528969108,3.031476759289152,0.9744424
IL33,ENSG00000137033,159,False,159,0.08194675,96.69301164725458,394.0,True,0.7005246841785022,4.121181138128888,5.9269147
C9orf38,ENSG00000215066,29,False,29,0.006031614,99.39683860232945,29.0,True,0.10295451595133642,3.0067973290656105,0.6806043
RP11-390F4.3,ENSG00000225489,6,False,6,0.0014559068,99.87520798668885,7.0,True,0.0383055372013561,3.6021399832551926,2.3403542
KDM4C,ENSG00000107077,604,False,604,0.13997504,87.43760399334442,673.0,True,1.0699805520070682,3.095173750281785,1.2418319
PTPRD,ENSG00000153707,183,False,183,0.042845257,96.19384359400999,206.0,True,0.4255262265612056,2.9780680134496675,0.6005101
RP11-408A13.3,ENSG00000273399,27,False,27,0.005823627,99.43843594009984,28.0,True,0.07585574845841256,3.0633644607231796,0.83830726
RP11-408A13.4,ENSG00000272871,21,False,21,0.004575707,99.56322795341099,22.0,True,0.07229169873513408,3.361603563873966,1.6697651
ZDHHC21,ENSG00000175893,1256,False,1256,0.32383528,73.87687188019967,1557.0,True,1.6836595569102437,2.9988142013260384,0.6769549
BNC2,ENSG00000173068,1304,False,1304,0.36959234,72.87853577371048,1777.0,True,1.7661487618656515,3.1616148277754577,1.3370135
RP11-62F24.2,ENSG00000234779,96,False,96,0.020174708,98.00332778702163,97.0,True,0.2654313869616509,2.956789884711669,0.541189
CNTLN,ENSG00000044459,1084,False,1084,0.28223795,77.45424292845257,1357.0,True,1.504152905747859,2.970072311367171,0.56042385
ADAMTSL1,ENSG00000178031,536,False,536,0.13581531,88.85191347753744,653.0,True,0.9627781793928438,2.9241443434071295,0.52387863
MLLT3,ENSG00000171843,396,False,396,0.09026622,91.76372712146423,434.0,True,0.7975422995187567,3.064361317500724,1.1878973
IFNE,ENSG00000184995,257,False,257,0.05761231,94.65474209650583,277.0,True,0.6338722656559559,3.177532773246613,1.6953835
CDKN2B,ENSG00000147883,358,False,358,0.09276206,92.55407653910149,446.0,True,0.7889705960383808,3.320321656314988,2.335681
RP11-399D6.2,ENSG00000234840,121,False,121,0.026414309,97.48336106489185,127.0,True,0.3564251555880331,3.106824473296296,0.959469
DDX58,ENSG00000107201,1693,False,1693,0.93053246,64.78785357737105,4474.0,True,2.5525911886396466,3.5662078459125888,1.7578577
ANKRD18B,ENSG00000230453,14,False,14,0.0029118136,99.70881863560732,14.0,True,0.023811735617267328,3.0120557768973195,0.6952643
GALT,ENSG00000213930,466,False,466,0.105865225,90.30782029950083,509.0,True,0.8910571670497901,2.995950474346786,0.8811278
IL11RA,ENSG00000137070,761,False,761,0.18926789,84.17221297836939,910.0,True,1.2035168523726107,2.9574170219160902,0.6635518
PIGO,ENSG00000165282,321,False,321,0.0702995,93.32362728785357,338.0,True,0.6667670913363231,2.9896606902311254,0.852923
ARHGEF39,ENSG00000137135,45,False,45,0.0108153075,99.06405990016638,52.0,True,0.1393778309355132,3.3507255803773854,1.6394385
CA9,ENSG00000107159,40,False,40,0.008319467,99.16805324459234,40.0,True,0.1167499114300023,2.982610892383993,0.61317515
GBA2,ENSG00000070610,613,False,613,0.14143094,87.2504159733777,680.0,True,1.074705109117329,2.9876271572752175,0.790369
RECK,ENSG00000122707,1690,False,1690,0.562812,64.85024958402661,2706.0,True,2.1372691565637303,3.223338501703504,1.328166
TRMT10B,ENSG00000165275,494,False,494,0.114600666,89.72545757071548,551.0,True,0.9468790311487199,3.0040541515155135,0.85932684
DCAF10,ENSG00000122741,995,False,995,0.25353578,79.30532445923461,1219.0,True,1.4345487329189677,3.0531513888422652,0.89725953
IGFBPL1,ENSG00000137142,10,False,10,0.0020798668,99.79201331114808,10.0,True,0.03390529487385684,2.96154964572629,0.55445874
CNTNAP3B,ENSG00000154529,181,False,181,0.043677203,96.23544093178037,210.0,True,0.42784667286266975,3.176671406981564,1.1541946
RP11-475I24.3,ENSG00000237357,52,False,52,0.0108153075,98.91846921797006,52.0,True,0.1407150012344454,3.0733970533629247,0.86627704
RP11-262H14.1,ENSG00000238113,50,False,50,0.010607321,98.96006655574044,51.0,True,0.14834253663944827,3.1074635462416635,0.96125066
RP11-262H14.4,ENSG00000170161,213,False,213,0.04513311,95.56988352745425,217.0,True,0.5014790200767021,3.0011034870873097,0.90423506
BX255923.1,ENSG00000196400,6,False,6,0.0012479201,99.87520798668885,6.0,True,0.03757379739519447,3.385133929086476,1.7353653
CBWD5,ENSG00000147996,706,False,706,0.16659734,85.3161397670549,801.0,True,1.1892762769981435,2.9988652477983684,0.8375446
AL591479.1,ENSG00000269337,383,False,383,0.08423461,92.03410981697171,405.0,True,0.8111417919917236,3.189157527184084,1.7475115
CBWD3,ENSG00000196873,141,False,141,0.031613976,97.06738768718802,152.0,True,0.3439437929484325,3.0970053244235767,0.9320943
APBA1,ENSG00000107282,8,False,8,0.0016638935,99.83361064891847,8.0,True,0.028410865488157033,3.098059492448853,0.9350332
MAMDC2,ENSG00000165072,23,False,23,0.0047836937,99.5216306156406,23.0,True,0.07883027505046952,3.128740965722239,1.0205698
SMC5-AS1,ENSG00000268364,116,False,116,0.024542429,97.58735440931781,118.0,True,0.3618857660261494,3.110172423340498,0.9688027
TRPM3,ENSG00000083067,24,False,24,0.0049916804,99.50083194675541,24.0,True,0.08196557878093474,3.0953044391925646,0.9273524
TMEM2,ENSG00000135048,1149,False,1149,0.30345258,76.10232945091514,1459.0,True,1.6349112921463766,3.09314944332735,1.0594276
PCSK5,ENSG00000099139,167,False,167,0.036189683,96.52662229617304,174.0,True,0.38282035054342994,3.0351169568289373,0.7595563
PRUNE2,ENSG00000106772,783,False,783,0.20715474,83.71464226289518,996.0,True,1.3423567635763378,3.214496945581736,1.742731
VPS13A,ENSG00000197969,1353,False,1353,0.36210483,71.8594009983361,1741.0,True,1.784025716749237,3.0730854520150723,0.97808015
TLE4,ENSG00000106829,1505,False,1505,0.45257902,68.69800332778702,2176.0,True,1.9258012394210933,3.133205967170911,0.98335665
KIF27,ENSG00000165115,112,False,112,0.023918469,97.67054908485858,115.0,True,0.3039395944048659,2.942525717700281,0.5014221
RP11-575L7.8,ENSG00000235298,47,False,47,0.009775374,99.022462562396,47.0,True,0.13656770838353988,3.1296677624022053,1.0231535
SLC28A3,ENSG00000197506,32,False,32,0.007071547,99.33444259567388,34.0,True,0.07820359360119385,3.0120822867530084,0.6953382
GAS1,ENSG00000180447,970,False,970,0.31821963,79.82529118136439,1530.0,True,1.5722381763734274,3.157476051100189,1.3202332
CKS2,ENSG00000123975,874,False,874,0.48856074,81.82196339434276,2349.0,True,1.7200989073202675,3.9612167269753518,4.578918
SEMA4D,ENSG00000187764,71,False,71,0.015806988,98.52329450915141,76.0,True,0.1805297703078217,2.970705839796095,0.5799852
GADD45G,ENSG00000130222,533,False,533,0.15890183,88.91430948419301,764.0,True,1.1723798822527682,3.321573072708794,2.192219
RP11-305L7.7,ENSG00000273381,7,False,7,0.0014559068,99.85440931780366,7.0,True,0.031455099454675506,3.1601579771716093,1.1081569
SPTLC1,ENSG00000090054,379,False,379,0.08465058,92.11730449251247,407.0,True,0.767809372215961,2.9143683249752557,0.51529515
ECM2,ENSG00000106823,125,False,125,0.027038269,97.40016638935109,130.0,True,0.29537080019537054,2.965376179823509,0.56512666
NINJ1,ENSG00000131669,2087,False,2087,1.0453411,56.593178036605664,5026.0,True,2.5847300342350006,3.204009731706058,0.6903376
RP11-165J3.6,ENSG00000227603,18,False,18,0.0037437603,99.62562396006656,18.0,True,0.05001874003182392,3.0013761010528217,0.6654905
RP11-2B6.3,ENSG00000269946,21,False,21,0.0043677203,99.56322795341099,21.0,True,0.051214121852594406,3.1994998182399583,1.2178377
RP11-2B6.2,ENSG00000269929,105,False,105,0.022462562,97.8161397670549,108.0,True,0.32677160666632243,3.090062993898264,0.9127398
ZNF169,ENSG00000175787,229,False,229,0.04950083,95.23710482529118,238.0,True,0.5321892971818727,3.151454467757577,1.5784426
PCAT7,ENSG00000231806,13,False,13,0.0027038269,99.7296173044925,13.0,True,0.04232628328790905,3.0673289656315688,0.84935987
RP11-435O5.2,ENSG00000237857,6,False,6,0.0012479201,99.87520798668885,6.0,True,0.016596191895667273,3.1954690381154647,1.2066003
ZNF782,ENSG00000196597,65,False,65,0.013727121,98.64808652246256,66.0,True,0.16724678872851467,2.9776396073356706,0.59931576
CTSV,ENSG00000136943,6,False,6,0.0012479201,99.87520798668885,6.0,True,0.012905829602331444,3.16416966955478,1.1193411
RP11-498P14.5,ENSG00000203279,42,False,42,0.025790349,99.12645590682196,124.0,True,0.456223522046958,5.089037206928948,10.266998
CCDC180,ENSG00000197816,75,False,75,0.016014975,98.44009983361065,77.0,True,0.19189552271213917,3.107578029337664,0.96156985
ERP44,ENSG00000023318,1275,False,1275,0.3311148,73.48169717138103,1592.0,True,1.7284140169293682,3.1302422934773784,1.2098167
MURC,ENSG00000170681,80,False,80,0.016638935,98.33610648918469,80.0,True,0.2054777159820704,2.9497779430506514,0.52164054
GRIN3A,ENSG00000198785,8,False,8,0.0016638935,99.83361064891847,8.0,True,0.016020222759479105,3.0621955811487647,0.83504856
NIPSNAP3B,ENSG00000165028,25,False,25,0.005199667,99.48003327787022,25.0,True,0.07841018238618766,3.070444193047227,0.85804474
ABCA1,ENSG00000165029,543,False,543,0.14247088,88.7063227953411,685.0,True,1.0625213561221865,3.12027958838262,1.3472221
SLC44A1,ENSG00000070214,1989,False,1989,0.64995843,58.631447587354415,3125.0,True,2.166823820120623,3.0685153196376636,0.7358773
FSD1L,ENSG00000106701,197,False,197,0.042221297,95.9026622296173,203.0,True,0.46632217931263636,3.0162681531891162,0.9722368
TMEM245,ENSG00000106771,1252,False,1252,0.32383528,73.96006655574044,1557.0,True,1.6333116164123649,2.9595717709217255,0.51785046
PALM2,ENSG00000243444,210,False,210,0.047420964,95.63227953410983,228.0,True,0.493446414654312,3.045251324127412,1.1022038
SVEP1,ENSG00000165124,262,False,262,0.058652245,94.55074875207987,282.0,True,0.6065138244791373,3.106888605108234,1.3785993
ZNF483,ENSG00000173258,19,False,19,0.003951747,99.60482529118137,19.0,True,0.07198347254552276,3.143477323448485,1.0616531
PTGR1,ENSG00000106853,980,False,980,0.26809484,79.61730449251247,1289.0,True,1.4839790260840486,3.1221975723522624,1.1772002
UGCG,ENSG00000148154,1966,False,1966,0.65224624,59.109816971713805,3136.0,True,2.2503539810369895,3.1540045871341076,1.0629234
SLC31A2,ENSG00000136867,1052,False,1052,0.3044925,78.1198003327787,1464.0,True,1.6514721674414383,3.0762400810147263,0.9908703
ZNF618,ENSG00000157657,581,False,581,0.1360233,87.91597337770382,654.0,True,1.0237709579403371,2.918605796221333,0.5006287
COL27A1,ENSG00000196739,1127,False,1127,0.29804492,76.55990016638935,1433.0,True,1.6199658745576295,3.1994689714221063,1.4904892
PAPPA,ENSG00000182752,1892,False,1892,0.98481697,60.648918469217975,4735.0,True,2.536749873923147,4.040255079027501,3.1550348
PAPPA-AS2,ENSG00000226604,9,False,9,0.0018718801,99.81281198003327,9.0,True,0.029298078528206366,3.0216463243616642,0.7220017
RP11-45A16.4,ENSG00000244757,15,False,15,0.0031198002,99.68801996672212,15.0,True,0.05399801544148537,3.1874680753764486,1.1842945
PAPPA-AS1,ENSG00000256040,9,False,9,0.0018718801,99.81281198003327,9.0,True,0.030106889877411495,3.119040739009596,0.9935266
TLR4,ENSG00000136869,561,False,561,0.14247088,88.33194675540766,685.0,True,1.0975972525338547,3.1962305628660164,1.6660517
PSMD5-AS1,ENSG00000226752,861,False,861,0.20590682,82.09234608985025,990.0,True,1.4257851794881244,3.1684941263312174,1.3649049
C5,ENSG00000106804,33,False,33,0.007279534,99.31364392678869,35.0,True,0.0962084701659317,2.987698358372483,0.6273585
GSN-AS1,ENSG00000235865,19,False,19,0.003951747,99.60482529118137,19.0,True,0.07085719826451395,3.152107262142791,1.0857124
STOM,ENSG00000148175,2293,False,2293,0.91826123,52.30865224625624,4415.0,True,2.5408538747754434,3.3044370724874272,0.98633087
NR6A1,ENSG00000148200,34,False,34,0.007279534,99.2928452579035,35.0,True,0.11153845109387403,3.3168121853082466,1.5448917
OLFML2A,ENSG00000185585,164,False,164,0.04700499,96.58901830282862,226.0,True,0.40245325818195593,3.110342316007965,0.96927637
SCAI,ENSG00000173611,394,False,394,0.08652246,91.80532445923461,416.0,True,0.835455424693803,3.1723603187200413,1.6721891
ZBTB43,ENSG00000169155,1010,False,1010,0.25041598,78.99334442595674,1204.0,True,1.5205734362074586,3.022625722651395,0.7734963
RALGPS1,ENSG00000136828,29,False,29,0.0062396005,99.39683860232945,30.0,True,0.08995791768763955,2.949636139565131,0.5212452
ANGPTL2,ENSG00000136859,683,False,683,0.18011647,85.79450915141432,866.0,True,1.1251885538035014,3.0437832767286572,1.0261031
GARNL3,ENSG00000136895,5,False,5,0.0010399334,99.89600665557404,5.0,True,0.02317971493288617,3.032123352900141,0.75121045
TOR2A,ENSG00000160404,231,False,231,0.049916804,95.1955074875208,240.0,True,0.4935363689437123,2.928915452183597,0.5805277
RP11-228B15.4,ENSG00000225032,11,False,11,0.0022878535,99.77121464226289,11.0,True,0.024954186054019504,3.1000771661063915,0.9406583
AK1,ENSG00000106992,1880,False,1880,1.000832,60.89850249584027,4812.0,True,2.4430181417730084,3.157901116399152,0.5544399
PIP5KL1,ENSG00000167103,291,False,291,0.068843596,93.94758735440931,331.0,True,0.6833211537292601,3.315652244079439,2.3147423
FAM102A,ENSG00000167106,283,False,283,0.06447587,94.11397670549084,310.0,True,0.596398788442311,2.918050367056212,0.53180623
RP11-395P17.3,ENSG00000234771,14,False,14,0.0029118136,99.70881863560732,14.0,True,0.04864335003700118,3.155626400567177,1.0955234
AL359091.2,ENSG00000268211,69,False,69,0.014559068,98.5648918469218,70.0,True,0.14474743141963187,3.0622563770225697,0.835218
RP11-339B21.14,ENSG00000273281,21,False,21,0.0043677203,99.56322795341099,21.0,True,0.06644462155902288,2.946092421914562,0.5113657
RP11-339B21.13,ENSG00000272696,14,False,14,0.0031198002,99.70881863560732,15.0,True,0.04722228372599226,3.0646938525129537,0.8420135
RP11-339B21.11,ENSG00000272593,45,False,45,0.009359401,99.06405990016638,45.0,True,0.10870384474363297,2.987611540912937,0.62711644
HMGA1P4,ENSG00000234705,22,False,22,0.004575707,99.5424292845258,22.0,True,0.08703257148759866,3.1673085028461974,1.1280918
FAM73B,ENSG00000148343,266,False,266,0.058028284,94.4675540765391,279.0,True,0.544974554429674,2.9246719469612215,0.5614989
RP11-492E3.2,ENSG00000227619,489,False,489,0.17824459,89.82945091514142,857.0,True,1.0910700724638818,3.564094098386677,3.2102823
TOR1B,ENSG00000136816,683,False,683,0.16181365,85.79450915141432,778.0,True,1.1260096935137027,2.9204262017567064,0.50827044
RP11-544A12.8,ENSG00000246851,348,False,348,0.07695507,92.7620632279534,370.0,True,0.8183384233251796,3.2803789833211887,2.156569
POMT1,ENSG00000130714,464,False,464,0.104617305,90.34941763727122,503.0,True,0.79711458082859,2.961049337323092,0.72462326
RALGDS,ENSG00000160271,342,False,342,0.07529118,92.88685524126456,362.0,True,0.6977574290843331,2.9180702597878194,0.5318954
GBGT1,ENSG00000148288,38,False,38,0.008319467,99.20965058236273,40.0,True,0.11470635896382805,2.998306914051716,0.65693396
ADAMTS13,ENSG00000160323,93,False,93,0.019550748,98.06572379367721,94.0,True,0.2377398875308808,2.964366963930032,0.5623131
SLC2A6,ENSG00000160326,1709,False,1709,0.57633114,64.45507487520798,2771.0,True,2.2353955257416533,3.4508326583696203,2.1984634
PPP1R26-AS1,ENSG00000225361,37,False,37,0.007903494,99.23044925124792,38.0,True,0.08126766333231882,2.9697540816357937,0.5773318
C9orf163,ENSG00000196366,12,False,12,0.0024958402,99.7504159733777,12.0,True,0.052204264618576975,3.2007593156659757,1.221349
RP11-611D20.2,ENSG00000237886,25,False,25,0.005199667,99.48003327787022,25.0,True,0.06654860158043324,3.0904856176438638,0.9139181
SNHG7,ENSG00000233016,852,False,852,0.23918469,82.27953410981696,1150.0,True,1.3075877395498847,2.9629248162306236,0.6866726
MAMDC4,ENSG00000177943,160,False,160,0.035565723,96.67221297836939,171.0,True,0.4309737373548349,3.137140244115819,1.0439861
PTGDS,ENSG00000107317,556,False,556,0.16659734,88.43594009983362,801.0,True,1.2191841777228147,3.576205939514135,3.2611258
LCNL1,ENSG00000214402,32,False,32,0.007279534,99.33444259567388,35.0,True,0.08205761115618979,3.0706524192576046,0.8586253
CLIC3,ENSG00000169583,419,False,419,0.12603994,91.28535773710482,606.0,True,0.9077576732131301,3.0120512360739764,0.89289725
ABCA2,ENSG00000107331,410,False,410,0.09130616,91.47254575707154,439.0,True,0.7362733316789546,2.9198337718959277,0.5398034
MAN1B1,ENSG00000177239,1630,False,1630,0.45798668,66.0981697171381,2202.0,True,1.847300515134611,3.021342764718,0.5554148
TUBB4B,ENSG00000188229,1816,False,1816,0.72753745,62.229617304492514,3498.0,True,2.2602639192105225,3.0917100642864774,0.82461065
EXD3,ENSG00000187609,236,False,236,0.05199667,95.09151414309484,250.0,True,0.5405749129033954,2.937178377579782,0.61758053
PNPLA7,ENSG00000130653,20,False,20,0.0041597337,99.58402662229618,20.0,True,0.04964922454938936,2.94863632861139,0.51845783
DPH7,ENSG00000148399,364,False,364,0.08049085,92.42928452579035,387.0,True,0.7456450109358519,3.011559813439191,0.95112354
WDR37,ENSG00000047056,447,False,447,0.100665554,90.70299500831946,484.0,True,0.9155895943091253,3.023632605974813,0.94151396
RP11-118K6.3,ENSG00000273001,8,False,8,0.0016638935,99.83361064891847,8.0,True,0.018016893595264406,3.13726278417397,1.0443276
LINC00704,ENSG00000231298,25,False,25,0.005823627,99.48003327787022,28.0,True,0.08349003168539881,3.465479934501977,1.9593611
AKR1C1,ENSG00000187134,345,False,345,0.12396006,92.82445923460898,596.0,True,0.8235758894360878,3.446175094990991,2.900036
AKR1C2,ENSG00000151632,186,False,186,0.048460897,96.13144758735442,233.0,True,0.4181072484818996,3.116034759624859,0.9851463
AKR1C3,ENSG00000196139,371,False,371,0.093386024,92.28369384359401,449.0,True,0.7287598616913946,2.9686384438884694,0.75865453
RP11-318E3.9,ENSG00000272764,5,False,5,0.0010399334,99.89600665557404,5.0,True,0.022590570604675498,2.9519326002236164,0.52764744
ANKRD16,ENSG00000134461,78,False,78,0.016846921,98.37770382695507,81.0,True,0.22324375876140298,3.0714508902039586,0.86085135
IL15RA,ENSG00000134470,1476,False,1476,0.5642679,69.30116472545758,2713.0,True,2.1213285416190857,3.4319023762390124,2.1260443
RP11-563J2.2,ENSG00000215244,12,False,12,0.0024958402,99.7504159733777,12.0,True,0.03909947900829433,3.1976186895153487,1.2125933
